x,y,z,resultado_esperado1,resultado_esperado2
1.386644894225427693e+00,8.882624123008691086e+00,9.866303038363199107e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.296221405655362702e+00,1.127421827764204920e+01,8.458082964215362765e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.773825498835860159e-01,1.016787404555034158e+01,8.377597800896639413e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.774845169390327548e+00,9.794823113078967580e+00,8.270197962344788323e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.725378548721780092e+00,8.039923836590807227e+00,9.201763273812032295e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.458408332932571216e+00,8.894005365365273974e+00,7.514821889580677095e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.901698157805820966e+00,7.955419792166470216e+00,1.047262297602630809e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.293652508216229347e+00,7.222783603144248943e+00,9.727897297814049438e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.558215504994985956e+00,9.648476385496708829e+00,8.229439225181614859e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.376548559683182127e+00,8.236320704729273245e+00,8.957846652345729410e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.139846272484751122e+00,1.060707890795939257e+01,8.136654560662654134e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.739172393977537645e+00,7.088631843858757442e+00,9.832323086456826289e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.708359211812171319e+00,9.862809757209948458e+00,8.550193651541523110e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.681444019900622422e+00,1.006327303934877015e+01,7.637317664572653264e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.757185537807003151e+00,9.776482368808890655e+00,8.550740438812423960e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.175896272954464195e+00,9.849813565701927232e+00,9.274156995783242152e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.341245917956529254e+00,8.605695601335046518e+00,1.012045775868227260e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.693548591569971062e+00,7.802070884582724020e+00,8.814108183381669903e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.617210936750415273e+00,9.048210451990314596e+00,7.579030067351102851e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.059159351134354665e+00,1.042096603466562321e+01,7.541774206894763743e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.261101281511250782e+00,1.070640579258646241e+01,8.170622515274001074e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.930629753685292549e+00,8.187252424741371826e+00,8.806280135201909331e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.816723177996955485e+00,8.359088771420811526e+00,9.439909748616264196e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.467839842774710579e+00,9.738293747338413908e+00,9.992190396005145914e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.751314512173286486e+00,9.026574492491375779e+00,8.217878257700785838e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.996743791826870229e+00,7.799411666455557501e+00,1.053151696782465940e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.697934221886723272e+00,1.037039226818766302e+01,9.344207478646952225e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.629409422969043675e+00,9.099860233852311353e+00,9.574498016251341781e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.456835772351759317e+00,1.019739769375250837e+01,8.441264772500820968e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.776106946277153043e+00,9.880701140194766197e+00,1.016648861339007404e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.644266510019522176e+00,7.470479147357156791e+00,1.027332452802971652e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.521703002125099236e+00,9.155075866949868413e+00,9.128154186873866038e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.593264593306597199e+00,9.356010545809212431e+00,9.163649647999529080e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.528328433873892500e+00,8.608908564441231093e+00,1.115445752028229975e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.338426507319754322e+00,7.029422443839520085e+00,9.996715688769548080e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.087853638074543827e+00,9.066721811964971067e+00,9.623489424424882088e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.035048960909045412e+00,1.122188119128671779e+01,7.264340103641403701e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.830009075300891297e+00,9.484243778015965631e+00,9.964321256080401312e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.634527771151222719e+00,1.075953678961968762e+01,9.648423269781300604e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.760173608007794765e+00,1.079534665140975846e+01,8.124849473295602920e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.254502361222732176e+00,8.688119913210449852e+00,8.586756658376287987e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.111775222819863629e+00,1.059184120158822040e+01,9.104661962492974325e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.188565648415702558e+00,9.728304226464677740e+00,7.656493309011549009e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.002529905957577849e+00,9.289874324586021359e+00,8.178328215890410036e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.361751569607307921e+00,8.525378036583834529e+00,9.172015537298968013e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.577233553994827453e+00,8.625303739771991829e+00,7.386222852541539652e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.498733078458077905e+00,9.397729365181875849e+00,8.762318151177684200e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.420589218319033176e+00,9.884945843963404144e+00,7.665369476581822994e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.230168225632340739e+00,8.909885592964650769e+00,9.756880165343703837e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.613617505384733697e+00,8.078796071078038210e+00,8.770110606924163221e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.048219900192155052e+00,9.327753120414708832e+00,9.073691214102391100e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.102854661230428190e+00,1.282702823498100564e+01,7.191709639464043846e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.372125435618869016e+00,1.127686461882377600e+01,8.166946838128890107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.162843920164030820e+00,1.001852304553814577e+01,8.576765247247607249e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.502607849742360724e+00,7.441190604929108332e+00,1.011690111618291255e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.486856143072688319e+00,7.211154182307815574e+00,1.058995694609234839e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.027558901596751895e-01,8.650708618547115591e+00,7.398064452449452766e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.784776759617987096e+00,9.521000537436624001e+00,8.604614064475867963e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.825410256908781115e+00,8.318523883598864188e+00,8.622558453617685359e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.202069951846471696e+00,8.543618627228971363e+00,1.112641515697223582e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.678179427267420198e+00,9.087399437874221775e+00,9.976878490035325342e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.049983700611047066e+00,8.342384630106806753e+00,7.768822656862471199e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.280787057042802157e+00,9.162933344852254081e+00,8.410014709066379268e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.308227054728025252e+00,9.429293270644102165e+00,8.965426713219242671e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.050737871627174691e+00,8.976695835677524826e+00,9.928475419181774342e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.377634940593285506e+00,9.553879911317261886e+00,9.821814814631155244e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.998734804284677979e+00,9.220890461358358436e+00,7.116565844977204236e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.437012200497999714e+00,9.588251257707955943e+00,9.553701878238378242e+00,0.000000000000000000e+00,0.000000000000000000e+00
